article_id,candidate_id,order,source_witness_id,source_pdf_page,source_printed_page,source_ocr_line_start,source_ocr_line_end,headword_es_ocr,cora_ocr,raw_span_ocr,separator_type,page_alignment_status,extraction_confidence,machine_status,machine_rationale,authority_status,release_eligible,human_verified
ORT1888-art-000418,ORT1888-cand-000418,418,ORTEGA1888-TEPIC-IA,33,29,1362,1362,Asir algo,Té vi. Neten.,Asir algo. — Té vi. Neten.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000419,ORT1888-cand-000419,419,ORTEGA1888-TEPIC-IA,33,29,1363,1363,Asirse de algo,Tiatévi. Tinatévi.,Asirse de algo — Tiatévi. Tinatévi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000420,ORT1888-cand-000420,420,ORTEGA1888-TEPIC-IA,33,29,1364,1364,Asma tener,Iaxuhpua. Ne.,Asma tener. — Iaxuhpua. Ne.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000421,ORT1888-cand-000421,421,ORTEGA1888-TEPIC-IA,33,29,1365,1365,Asolear algo,"Hatzia, Neti.","Asolear algo. — Hatzia, Neti.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000422,ORT1888-cand-000422,422,ORTEGA1888-TEPIC-IA,33,29,1366,1371,Áspera cosa,Cachea Ceauehiá.,Áspera cosa. — Cachea Ceauehiá. | 30,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000423,ORT1888-cand-000423,423,ORTEGA1888-TEPIC-IA,34,30,1372,1373,Asena ó brasa,Teuxcuárit.,Asena ó brasa.-^Teuxcuárit.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000424,ORT1888-cand-000424,424,ORTEGA1888-TEPIC-IA,34,30,1374,1375,Asar,Huarácca. Neti.,Asar. — Huarácca. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000425,ORT1888-cand-000425,425,ORTEGA1888-TEPIC-IA,34,30,1376,1377,Asador en que se asa,Hua^'xcamet.,Asador en que se asa. — Hua^'xcamet.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000426,ORT1888-cand-000426,426,ORTEGA1888-TEPIC-IA,34,30,1378,1379,Asentarse las heces,Vhuateyeux. Vhuáteaoceaehri.,Asentarse las heces.— Vhuateyeux. Vhuáteaoceaehri.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000427,ORT1888-cand-000427,427,ORTEGA1888-TEPIC-IA,34,30,1380,1381,Asi,Ayahna.,Asi. — Ayahna.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000428,ORT1888-cand-000428,428,ORTEGA1888-TEPIC-IA,34,30,1382,1384,"Así, de ests manera",leí Iteupi. Iescu. Iteupene. Iete-,"Así, de ests manera. — leí Iteupi. Iescu. Iteupene. Iete- | vi.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000429,ORT1888-cand-000429,429,ORTEGA1888-TEPIC-IA,34,30,1385,1385,"Asiento, donde se sientan",Eupuarr.,"Asiento, donde se sientan. — Eupuarr.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000430,ORT1888-cand-000430,430,ORTEGA1888-TEPIC-IA,34,30,1386,1386,Asolar ó destruir,"Xeux, Neti.","Asolar ó destruir. — Xeux, Neti.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000431,ORT1888-cand-000431,431,ORTEGA1888-TEPIC-IA,34,30,1387,1387,Asomar la cabeza,Amoaneri. N.,Asomar la cabeza.— Amoaneri. N.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000432,ORT1888-cand-000432,432,ORTEGA1888-TEPIC-IA,34,30,1388,1388,Asombrarse,Viten xa bu a. N.,Asombrarse.— Viten xa bu a. N.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000433,ORT1888-cand-000433,433,ORTEGA1888-TEPIC-IA,34,30,1389,1389,Astillas,"Tzatzái lit,","Astillas. — Tzatzái lit,",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000434,ORT1888-cand-000434,434,ORTEGA1888-TEPIC-IA,34,30,1390,1390,Asta cuando?,Anaene?,Asta cuando?— Anaene?,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000435,ORT1888-cand-000435,435,ORTEGA1888-TEPIC-IA,34,30,1391,1391,Asta que,Anah.,Asta que. — Anah.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000436,ORT1888-cand-000436,436,ORTEGA1888-TEPIC-IA,33,29,1392,1392,Atar algo,"., Tape. Neti.","Atar algo.-., Tape. Neti.",hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000437,ORT1888-cand-000437,437,ORTEGA1888-TEPIC-IA,34,30,1393,1393,Atar las manos,Amúaheca. Nete,Atar las manos. — Amúaheca. Nete,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000438,ORT1888-cand-000438,438,ORTEGA1888-TEPIC-IA,34,30,1394,1394,Atar del cuello,Neteáheca. Nete.,Atar del cuello. — Neteáheca. Nete.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000439,ORT1888-cand-000439,439,ORTEGA1888-TEPIC-IA,34,30,1395,1395,Atar manos y pies,Teáheca. Neteu,Atar manos y pies. — Teáheca. Neteu,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000440,ORT1888-cand-000440,440,ORTEGA1888-TEPIC-IA,34,30,1396,1396,Atar los pies,Amuáheca: Nete.,Atar los pies. — Amuáheca: Nete.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000441,ORT1888-cand-000441,441,ORTEGA1888-TEPIC-IA,34,30,1397,1397,Atar por medio del cuerpo,"Báheca, Nete.","Atar por medio del cuerpo. — Báheca, Nete.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000442,ORT1888-cand-000442,442,ORTEGA1888-TEPIC-IA,34,30,1398,1398,Atarse el pelo,Vbaúheke. Nubehneke.,Atarse el pelo. — Vbaúheke. Nubehneke.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000443,ORT1888-cand-000443,443,ORTEGA1888-TEPIC-IA,34,30,1399,1400,Atajar á otro,Teaii. Neteu.,Atajar á otro. — Teaii. Neteu.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000444,ORT1888-cand-000444,444,ORTEGA1888-TEPIC-IA,34,30,1401,1401,Atajar ir por camino mas breve,Ancurehey^tá. N.,Atajar ir por camino mas breve.— Ancurehey^tá. N.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000445,ORT1888-cand-000445,445,ORTEGA1888-TEPIC-IA,34,30,1402,1402,Ataviarse,Fuhvipouhve. Eubrincaóure.,Ataviarse. — Fuhvipouhve. Eubrincaóure.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000446,ORT1888-cand-000446,446,ORTEGA1888-TEPIC-IA,34,30,1403,1403,Atemorisar á alguno,Amuarite. Neti.,Atemorisar á alguno. — Amuarite. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000447,ORT1888-cand-000447,447,ORTEGA1888-TEPIC-IA,34,30,1404,1406,"Atento, estar á lo que se dice",Temuapuanamoá. Temua-,"Atento, estar á lo que se dice. — Temuapuanamoá. Temua- | n an moa,",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000448,ORT1888-cand-000448,448,ORTEGA1888-TEPIC-IA,34,30,1407,1407,Atestiguar,Ti moaré re. Nete.,Atestiguar. — Ti moaré re. Nete.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000449,ORT1888-cand-000449,449,ORTEGA1888-TEPIC-IA,34,30,1408,1408,Atizar el fuego,Aiíáá. N.,Atizar el fuego. — Aiíáá. N.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000450,ORT1888-cand-000450,450,ORTEGA1888-TEPIC-IA,34,30,1409,1409,Atollarse,Huaopi. Naopi.,Atollarse. — Huaopi. Naopi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000451,ORT1888-cand-000451,451,ORTEGA1888-TEPIC-IA,34,30,1410,1410,Aturdido estar,Tecaihre. Ne.,Aturdido estar. — Tecaihre. Ne.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000452,ORT1888-cand-000452,452,ORTEGA1888-TEPIC-IA,34,30,1411,1416,Atormentar,Poaihte Neti.,Atormentar. ^-Poaihte Neti. | r^*^/1 **,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000453,ORT1888-cand-000453,453,ORTEGA1888-TEPIC-IA,35,31,1420,1421,Atrancar puerta desde el suelo,Aetzitzé. Ne.,Atrancar puerta desde el suelo.— Aetzitzé. Ne.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000454,ORT1888-cand-000454,454,ORTEGA1888-TEPIC-IA,35,31,1422,1423,"Atravesar la flecha, al blanco",Atne.,"Atravesar la flecha, al blanco. — Atne.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000455,ORT1888-cand-000455,455,ORTEGA1888-TEPIC-IA,35,31,1424,1425,Atravesar y pasar toda la flecha,Anáhoa.,Atravesar y pasar toda la flecha. — Anáhoa.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000456,ORT1888-cand-000456,456,ORTEGA1888-TEPIC-IA,35,31,1426,1427,Atropellar,"Ntitacheaea, Nete.","Atropellar. — Ntitacheaea, Nete.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000457,ORT1888-cand-000457,457,ORTEGA1888-TEPIC-IA,35,31,1428,1429,"Atole, bebida de Indias","Puztéri, Zeüneare»","Atole, bebida de Indias. — Puztéri, Zeüneare»",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000458,ORT1888-cand-000458,458,ORTEGA1888-TEPIC-IA,35,31,1430,1431,Avaro,Nempntzamoaté.,Avaro. — Nempntzamoaté.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000459,ORT1888-cand-000459,459,ORTEGA1888-TEPIC-IA,35,31,1432,1433,Ave,Pinazt. pl. Pinazéri.,Ave. — Pinazt. pl. Pinazéri.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000460,ORT1888-cand-000460,460,ORTEGA1888-TEPIC-IA,35,31,1434,1435,Avecindarse,Ichhnátahuá. lenhuataneá.,Avecindarse. — Ichhnátahuá. lenhuataneá.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000461,ORT1888-cand-000461,461,ORTEGA1888-TEPIC-IA,35,31,1436,1437,Aventajar,Amuaéhyetc Nete.,Aventajar. — Amuaéhyetc Nete.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000462,ORT1888-cand-000462,462,ORTEGA1888-TEPIC-IA,35,31,1438,1439,Aventar como trigo,Neatze. Neti.,Aventar como trigo. — Neatze. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000463,ORT1888-cand-000463,463,ORTEGA1888-TEPIC-IA,35,31,1440,1441,Añilar el adive,Ktfaxa.,Añilar el adive. — Ktfaxa.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000464,ORT1888-cand-000464,464,ORTEGA1888-TEPIC-IA,35,31,1442,1443,Ann no,Cexepó.,Ann no. — Cexepó.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000465,ORT1888-cand-000465,465,ORTEGA1888-TEPIC-IA,35,31,1444,1445,Anni|iie,Teinneri.,Anni|iie. — Teinneri.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000466,ORT1888-cand-000466,466,ORTEGA1888-TEPIC-IA,35,31,1446,1447,"Avenir, ó salir de madre e! rio",Me,"Avenir, ó salir de madre e! rio. — Me",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000467,ORT1888-cand-000467,467,ORTEGA1888-TEPIC-IA,35,31,1448,1449,"Aventar, hacer aire","Ahnttzé. Ne,","Aventar, hacer aire. — Ahnttzé. Ne,",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000468,ORT1888-cand-000468,468,ORTEGA1888-TEPIC-IA,35,31,1450,1453,Aventador así,TiheaUlhw-Mna.,Aventador así. — TiheaUlhw-Mna. | Aventarse el vientre. Cnnztna.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000469,ORT1888-cand-000469,469,ORTEGA1888-TEPIC-IA,35,31,1454,1455,Avergonzar á otro,Te via. Kete Neti.,Avergonzar á otro. ^-Te via. Kete Neti.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000470,ORT1888-cand-000470,470,ORTEGA1888-TEPIC-IA,35,31,1456,1457,Aver ambre,Tülirixo.,Aver ambre. — Tülirixo.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000471,ORT1888-cand-000471,471,ORTEGA1888-TEPIC-IA,35,31,1458,1459,Axi ó pimentón,Cncniit.,Axi ó pimentón. — Cncniit.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000472,ORT1888-cand-000472,472,ORTEGA1888-TEPIC-IA,35,31,1460,1461,Axi de los cerros,..Purái.,Axi de los cerros. — ..Purái.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000473,ORT1888-cand-000473,473,ORTEGA1888-TEPIC-IA,35,31,1462,1467,Aceederse alofo,Hnatetzinaca.,Aceederse alofo. — Hnatetzinaca. | v^ve.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000474,ORT1888-cand-000474,474,ORTEGA1888-TEPIC-IA,35,31,1468,1473,tener el estomago,Tatareáhna. N<,"tener el estomago. — Tatareáhna. N< | Acedo, | Azero, lo mismo.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000475,ORT1888-cand-000475,475,ORTEGA1888-TEPIC-IA,35,31,1475,1476,"Azul, color",Hnarávi,"Azul, color. — Hnarávi",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000476,ORT1888-cand-000476,476,ORTEGA1888-TEPIC-IA,35,31,1477,1478,Ambre,Tzürit.,Ambre. -Tzürit.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000477,ORT1888-cand-000477,477,ORTEGA1888-TEPIC-IA,35,31,1479,1480,Ambre tener,Icuatn. Ne.,Ambre tener. — Icuatn. Ne.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000478,ORT1888-cand-000478,478,ORTEGA1888-TEPIC-IA,35,31,1481,1482,Ardilla por su especie pequeña,"Cahtzai. pl,","Ardilla por su especie pequeña. — Cahtzai. pl,",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000479,ORT1888-cand-000479,479,ORTEGA1888-TEPIC-IA,35,31,1483,1484,Ardilla por su especie grande,Teake. pl. ri.,Ardilla por su especie grande. — Teake. pl. ri.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000480,ORT1888-cand-000480,480,ORTEGA1888-TEPIC-IA,35,31,1485,1486,Ardilla que suele bajar al rio,Cheaehni. pl. tzi.,Ardilla que suele bajar al rio.— Cheaehni. pl. tzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000481,ORT1888-cand-000481,481,ORTEGA1888-TEPIC-IA,35,31,1487,1492,Átomo,Cnrúi. pl. tzi.,Átomo. — Cnrúi. pl. tzi. | tzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000482,ORT1888-cand-000482,482,ORTEGA1888-TEPIC-IA,36,32,1498,1499,Baba,Eu n c ai &,Baba . - — Eu n c ai &,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000483,ORT1888-cand-000483,483,ORTEGA1888-TEPIC-IA,36,32,1500,1501,Babear,Vbachrieá N.,Babear. -^Vbachrieá N.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000484,ORT1888-cand-000484,484,ORTEGA1888-TEPIC-IA,36,32,1502,1503,Baso para coser las tortillas,Xakéti.,"Baso para coser las tortillas. ,— Xakéti.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000485,ORT1888-cand-000485,485,ORTEGA1888-TEPIC-IA,36,32,1504,1505,"Baso, parte interior",sVz-neam.,"Baso, parte interior.— sVz-neam.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000486,ORT1888-cand-000486,486,ORTEGA1888-TEPIC-IA,36,32,1506,1507,Bagre,Mucizit.,Bagre. — Mucizit.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000487,ORT1888-cand-000487,487,ORTEGA1888-TEPIC-IA,36,32,1508,1509,Bahcar,Tayeye. Ne.,"Bahcar, — Tayeye. Ne.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000488,ORT1888-cand-000488,488,ORTEGA1888-TEPIC-IA,36,32,1510,1511,Baho que sale de la boca,"Yuexu&ii,","Baho que sale de la boca — Yuexu&ii,",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000489,ORT1888-cand-000489,489,ORTEGA1888-TEPIC-IA,36,32,1512,1513,Baho que sale tie la tíerra,-Keutzitú,Baho que sale tie la tíerra.-^-Keutzitú,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000490,ORT1888-cand-000490,490,ORTEGA1888-TEPIC-IA,36,32,1514,1515,Bailar algún son,Ne. Neti.,Bailar algún son. — Ne. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000491,ORT1888-cand-000491,491,ORTEGA1888-TEPIC-IA,36,32,1516,1517,Bajar uno de lo alto,Acame. N.,Bajar uno de lo alto. — Acame. N.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000492,ORT1888-cand-000492,492,ORTEGA1888-TEPIC-IA,36,32,1518,1519,Bajo de cuerpo,Atzutetévi. Ateupuliuatebé.,Bajo de cuerpo. — Atzutetévi. Ateupuliuatebé.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000493,ORT1888-cand-000493,493,ORTEGA1888-TEPIC-IA,36,32,1520,1521,Balza para pasar el rio,Vtát/.iti.,Balza para pasar el rio. — Vtát/.iti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000494,ORT1888-cand-000494,494,ORTEGA1888-TEPIC-IA,36,32,1522,1523,Bañar á otro,Eiya. Neti.,Bañar á otro. — Eiya. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
