ID,Language_ID,Headword,Part_Of_Speech,Source,CHD_Candidate_ID,CHD_Source_Witness_ID,CHD_Source_PDF_Page,CHD_Source_Printed_Page,CHD_Source_OCR_Line_Start,CHD_Source_OCR_Line_End,CHD_Raw_Span_OCR,CHD_Separator_Type,CHD_Page_Alignment_Status,CHD_Extraction_Confidence,CHD_Machine_Status,CHD_Machine_Rationale,CHD_Authority_Status,CHD_Release_Eligible,CHD_Human_Verified
ORT1888-art-000564,spa,Bramar los toros,,Ortega1888[34],ORT1888-cand-000564,ORTEGA1888-TEPIC-IA,38,34,1680,1680,"Bramar los toros. ,—Vyéin ni.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000565,spa,Bramar los siervos,,Ortega1888[34],ORT1888-cand-000565,ORTEGA1888-TEPIC-IA,38,34,1681,1681,Bramar los siervos. — Mumxe.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000566,spa,Bravo,,Ortega1888[34],ORT1888-cand-000566,ORTEGA1888-TEPIC-IA,38,34,1682,1682,Bravo — Veat/.n. pl. Mean cha tza.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000567,spa,"Brincar de alto, abajo",,Ortega1888[34],ORT1888-cand-000567,ORTEGA1888-TEPIC-IA,38,34,1683,1683,"Brincar de alto, abajo. — Acahtzocoa. N.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000568,spa,Brincar por el suelo,,Ortega1888[34],ORT1888-cand-000568,ORTEGA1888-TEPIC-IA,38,34,1684,1684,Brincar por el suelo. — Huatatzonazt. Natatsonzt.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000569,spa,Brotar los arboles,,Ortega1888[34],ORT1888-cand-000569,ORTEGA1888-TEPIC-IA,38,34,1685,1685,Brotar los arboles.— >Vitiné.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000570,spa,Brotar las flores,,Ortega1888[34],ORT1888-cand-000570,ORTEGA1888-TEPIC-IA,38,34,1686,1691,Brotar las flores. — xTémuré. | S3,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000571,spa,Bruja,,Ortega1888[35],ORT1888-cand-000571,ORTEGA1888-TEPIC-IA,39,35,1695,1696,Bruja. — Vheziácam. pl. Vheziácametzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000572,spa,Bronce,,Ortega1888[35],ORT1888-cand-000572,ORTEGA1888-TEPIC-IA,39,35,1697,1698,Bronce.— .Aimitzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000573,spa,"Bronco, ser el Caballo o Toro etc",,Ortega1888[35],ORT1888-cand-000573,ORTEGA1888-TEPIC-IA,39,35,1699,1700,"Bronco, ser el Caballo o Toro etc. — Titzieune.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000574,spa,Buche de las Aves,,Ortega1888[35],ORT1888-cand-000574,ORTEGA1888-TEPIC-IA,39,35,1701,1702,Buche de las Aves. — Huxaimefc.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000575,spa,Bueyes,,Ortega1888[35],ORT1888-cand-000575,ORTEGA1888-TEPIC-IA,39,35,1703,1704,Bueyes. —Püyezi. pl. tzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000576,spa,"Buhio, ó casa pajiza",,Ortega1888[35],ORT1888-cand-000576,ORTEGA1888-TEPIC-IA,39,35,1705,1706,"Buhio, ó casa pajiza.— .Chihti.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000577,spa,Bullo,,Ortega1888[35],ORT1888-cand-000577,ORTEGA1888-TEPIC-IA,39,35,1707,1708,Bullo. — v.Mueeliiti. pl. eri.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000578,spa,"Burlar, hacer burla",,Ortega1888[35],ORT1888-cand-000578,ORTEGA1888-TEPIC-IA,39,35,1709,1710,"Burlar, hacer burla, — Hucáat?©. Nete.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000579,spa,Bullirse algo,,Ortega1888[35],ORT1888-cand-000579,ORTEGA1888-TEPIC-IA,39,35,1711,1712,Bullirse algo. — Tahuáne. Ne.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000580,spa,Buscar algo,,Ortega1888[35],ORT1888-cand-000580,ORTEGA1888-TEPIC-IA,39,35,1713,1714,Buscar algo. — Huahua Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000581,spa,Buscar por el rasLro,,Ortega1888[35],ORT1888-cand-000581,ORTEGA1888-TEPIC-IA,39,35,1715,1717,Buscar por el rasLro. — Yeichi. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000582,spa,Cabar,,Ortega1888[35],ORT1888-cand-000582,ORTEGA1888-TEPIC-IA,39,35,1718,1721,Cabar — Teacíl. Nete. tehe Nete. | Caballo. Kepoati.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000583,spa,Caber,,Ortega1888[35],ORT1888-cand-000583,ORTEGA1888-TEPIC-IA,39,35,1722,1723,Caber.— Yeabéhri. N.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000584,spa,Cabeza,,Ortega1888[35],ORT1888-cand-000584,ORTEGA1888-TEPIC-IA,39,35,1724,1725,Cabeza. -Muti.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000585,spa,Cabecear el que tiene sueño,,Ortega1888[35],ORT1888-cand-000585,ORTEGA1888-TEPIC-IA,39,35,1726,1727,Cabecear el que tiene sueño. — Aba<?i¿tz N.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000586,spa,Cabestro,,Ortega1888[35],ORT1888-cand-000586,ORTEGA1888-TEPIC-IA,39,35,1728,1729,Cabestro.— N.Caúhnarit.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000587,spa,Cabra ó Cabrón,,Ortega1888[35],ORT1888-cand-000587,ORTEGA1888-TEPIC-IA,39,35,1730,1731,Cabra ó Cabrón. — xCaúrazi. pl. tzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000588,spa,Cazar 6 salir ;í caza,,Ortega1888[35],ORT1888-cand-000588,ORTEGA1888-TEPIC-IA,39,35,1732,1733,"Cazar 6 salir ;í caza, — Váreme. Ne.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000589,spa,Cazar con ratonera,,Ortega1888[35],ORT1888-cand-000589,ORTEGA1888-TEPIC-IA,39,35,1734,1735,"Cazar con ratonera., — Ipuaré. Ne.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000590,spa,Cacarear la Gallina,,Ortega1888[35],ORT1888-cand-000590,ORTEGA1888-TEPIC-IA,39,35,1736,1737,"Cacarear la Gallina. ,—Cacave.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000591,spa,Cada instante,,Ortega1888[35],ORT1888-cand-000591,ORTEGA1888-TEPIC-IA,39,35,1738,1739,Cada instante. .—ly apa puche.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000592,spa,"Cada, uno ser dos",,Ortega1888[35],ORT1888-cand-000592,ORTEGA1888-TEPIC-IA,39,35,1740,1741,"Cada, uno ser dos. — Ceaxuime.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000593,spa,Cadera,,Ortega1888[35],ORT1888-cand-000593,ORTEGA1888-TEPIC-IA,39,35,1742,1743,Cadera. — Ketzati.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000594,spa,Caer,,Ortega1888[35],ORT1888-cand-000594,ORTEGA1888-TEPIC-IA,39,35,1744,1745,Caer. — Huatéhbe. Natéhebe.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000595,spa,Caer siesta,,Ortega1888[35],ORT1888-cand-000595,ORTEGA1888-TEPIC-IA,39,35,1746,1747,Caer siesta. — Anáme.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000596,spa,Caerse de arriba,,Ortega1888[35],ORT1888-cand-000596,ORTEGA1888-TEPIC-IA,39,35,1748,1753,Caerse de arriba. — Acahbet N. | Caerse las hojas del árbol. | Cacrar.^Clui'ita. Ne.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000597,spa,Caiman,,Ortega1888[36],ORT1888-cand-000597,ORTEGA1888-TEPIC-IA,40,36,1758,1759,Caiman. — Axat. pi. tzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000598,spa,Cal,,Ortega1888[36],ORT1888-cand-000598,ORTEGA1888-TEPIC-IA,40,36,1760,1761,Cal. — vTénzti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000599,spa,Calabaza,,Ortega1888[36],ORT1888-cand-000599,ORTEGA1888-TEPIC-IA,40,36,1762,1763,Calabaza. — Xotziti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000600,spa,"Calabaza pequeña, tierna",,Ortega1888[36],ORT1888-cand-000600,ORTEGA1888-TEPIC-IA,40,36,1764,1765,"Calabaza pequeña, tierna— Xaihnúriti.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000601,spa,Calabaza que sirve de vaso,,Ortega1888[36],ORT1888-cand-000601,ORTEGA1888-TEPIC-IA,40,36,1766,1767,Calabaza que sirve de vaso. — Caitzat.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000602,spa,Calabaza que sirve de cántaro,,Ortega1888[36],ORT1888-cand-000602,ORTEGA1888-TEPIC-IA,40,36,1768,1769,Calabaza que sirve de cántaro. — Quxauriti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000603,spa,"Calabaza tal, antes que sirva",,Ortega1888[36],ORT1888-cand-000603,ORTEGA1888-TEPIC-IA,40,36,1770,1771,"Calabaza tal, antes que sirva. ,— Erihti.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000604,spa,Calambre tener,,Ortega1888[36],ORT1888-cand-000604,ORTEGA1888-TEPIC-IA,40,36,1772,1775,"Calambre tener. — T. | Calar el agua, cuando llueve.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000605,spa,Calcañar,,Ortega1888[36],ORT1888-cand-000605,ORTEGA1888-TEPIC-IA,40,36,1776,1777,Calcañar. — Chatzóriti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000606,spa,Calzado que usan,,Ortega1888[36],ORT1888-cand-000606,ORTEGA1888-TEPIC-IA,40,36,1778,1779,Calzado que usan. — Cacáhite.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000607,spa,Calzarse,,Ortega1888[36],ORT1888-cand-000607,ORTEGA1888-TEPIC-IA,40,36,1780,1781,Calzarse.— Veácáih te. Nenecácaihte.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000608,spa,Caldo,,Ortega1888[36],ORT1888-cand-000608,ORTEGA1888-TEPIC-IA,40,36,1782,1783,Caldo.— Haaáti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000609,spa,Calentar,,Ortega1888[36],ORT1888-cand-000609,ORTEGA1888-TEPIC-IA,40,36,1784,1785,Calentar — Fuzte. Nefci.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000610,spa,Calentarse,,Ortega1888[36],ORT1888-cand-000610,ORTEGA1888-TEPIC-IA,40,36,1786,1787,Calentarse. — Vkexaite. Nenekexaite.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000611,spa,Calentura,,Ortega1888[36],ORT1888-cand-000611,ORTEGA1888-TEPIC-IA,40,36,1788,1789,Calentura. — X^/rihat.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000612,spa,Caliente,,Ortega1888[36],ORT1888-cand-000612,ORTEGA1888-TEPIC-IA,40,36,1790,1791,Caliente. — X^i/ca. P««ziii. Pue/.ti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000613,spa,Callarse,,Ortega1888[36],ORT1888-cand-000613,ORTEGA1888-TEPIC-IA,40,36,1792,1793,Callarse. — Huateapoarecá. Ñatea poareca.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000614,spa,"Callos, tener en las manos ó pies",,Ortega1888[36],ORT1888-cand-000614,ORTEGA1888-TEPIC-IA,40,36,1794,1795,"Callos, tener en las manos ó pies. — Acánitme.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000615,spa,Calor,,Ortega1888[36],ORT1888-cand-000615,ORTEGA1888-TEPIC-IA,40,36,1796,1797,Calor. — Taíxeat.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000616,spa,Calor aver,,Ortega1888[36],ORT1888-cand-000616,ORTEGA1888-TEPIC-IA,40,36,1798,1799,Calor aver. — Teacaeca.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000617,spa,Calor tener,,Ortega1888[36],ORT1888-cand-000617,ORTEGA1888-TEPIC-IA,40,36,1800,1801,Calor tener. — Teáixe. Ne.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000618,spa,Calvo estar,,Ortega1888[36],ORT1888-cand-000618,ORTEGA1888-TEPIC-IA,40,36,1802,1803,Calvo estar — Capuabákepoa. Canabakepoa.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000619,spa,Calsones,,Ortega1888[36],ORT1888-cand-000619,ORTEGA1888-TEPIC-IA,40,36,1804,1805,Calsones. — Tumi te.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000620,spa,"Calandria, ave",,Ortega1888[36],ORT1888-cand-000620,ORTEGA1888-TEPIC-IA,40,36,1806,1807,"Calandria, ave. — Tzamazti. pl. T/anzi.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000621,spa,Cama,,Ortega1888[36],ORT1888-cand-000621,ORTEGA1888-TEPIC-IA,40,36,1808,1809,Cama. — Vtátzi ti .,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000622,spa,Camarón,,Ortega1888[36],ORT1888-cand-000622,ORTEGA1888-TEPIC-IA,40,36,1810,1811,Camarón. — Túketzi. pl. Túkezi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000623,spa,Cambiar,,Ortega1888[36],ORT1888-cand-000623,ORTEGA1888-TEPIC-IA,40,36,1812,1813,Cambiar. — P na tata.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000624,spa,"Camino, vereda. r",,Ortega1888[36],ORT1888-cand-000624,ORTEGA1888-TEPIC-IA,40,36,1814,1815,"Camino, vereda. r-Uyeti.",hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000625,spa,Campanilla de la agua,,Ortega1888[36],ORT1888-cand-000625,ORTEGA1888-TEPIC-IA,40,36,1816,1817,"Campanilla de la agua, — Axepútzihbé.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000626,spa,"Campo, tierra llana",,Ortega1888[36],ORT1888-cand-000626,ORTEGA1888-TEPIC-IA,40,36,1818,1819,"Campo, tierra llana. — Choata,",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000627,spa,Cana,,Ortega1888[36],ORT1888-cand-000627,ORTEGA1888-TEPIC-IA,40,36,1820,1825,Cana. — Quáinave. | WS&,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000628,spa,Canas tener,,Ortega1888[37],ORT1888-cand-000628,ORTEGA1888-TEPIC-IA,41,37,1832,1833,Canas tener. — Ahaquáinave. N.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000629,spa,Canasta,,Ortega1888[37],ORT1888-cand-000629,ORTEGA1888-TEPIC-IA,41,37,1834,1835,Canasta. — C'ikeuv'ú.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000630,spa,Cangrejo,,Ortega1888[37],ORT1888-cand-000630,ORTEGA1888-TEPIC-IA,41,37,1836,1837,Cangrejo. — Aíhna. pl. ri.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000631,spa,Cansa rse,,Ortega1888[37],ORT1888-cand-000631,ORTEGA1888-TEPIC-IA,41,37,1838,1839,Cansa rse.-^Vecv/owkene.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000632,spa,Cansancio,,Ortega1888[37],ORT1888-cand-000632,ORTEGA1888-TEPIC-IA,41,37,1840,1841,Cansancio. — Ceaonkeneat.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000633,spa,Cantar,,Ortega1888[36],ORT1888-cand-000633,ORTEGA1888-TEPIC-IA,40,36,1842,1843,Cantar. — Chuicat.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000634,spa,Cantor,,Ortega1888[37],ORT1888-cand-000634,ORTEGA1888-TEPIC-IA,41,37,1844,1845,Cantor. — Tichicáme. pl. tzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000635,spa,Cantar el gallo,,Ortega1888[37],ORT1888-cand-000635,ORTEGA1888-TEPIC-IA,41,37,1846,1847,Cantar el gallo. — Hihhna.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000636,spa,Can tar< >,,Ortega1888[36],ORT1888-cand-000636,ORTEGA1888-TEPIC-IA,40,36,1848,1849,Can tar< >. — Ay amet.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000637,spa,Caña hueca,,Ortega1888[37],ORT1888-cand-000637,ORTEGA1888-TEPIC-IA,41,37,1850,1851,Caña hueca. — Acáti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000638,spa,Caña macisa,,Ortega1888[37],ORT1888-cand-000638,ORTEGA1888-TEPIC-IA,41,37,1852,1853,Caña macisa. — Acot.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000639,spa,Caña de maíz,,Ortega1888[37],ORT1888-cand-000639,ORTEGA1888-TEPIC-IA,41,37,1854,1855,Caña de maíz. — Huakexati.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000640,spa,Caña de castilla,,Ortega1888[37],ORT1888-cand-000640,ORTEGA1888-TEPIC-IA,41,37,1856,1859,Caña de castilla. — Huínniti. | Cañaveral . H nini x i tzahta .,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000641,spa,Cañuto,,Ortega1888[37],ORT1888-cand-000641,ORTEGA1888-TEPIC-IA,41,37,1860,1861,Cañuto. — Tazeúrabétme. Tálleteme.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-000642,spa,Capar,,Ortega1888[37],ORT1888-cand-000642,ORTEGA1888-TEPIC-IA,41,37,1862,1863,Capar. — Ataripéne. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
